"downloaded","language","form","form_type","data_id","child_id","age","measure","vocab","n","first_administration","monolingual","typically_developing"
2025-10-22,"English (American)","WG","WG",391818,4507,12,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391826,4515,12,"production",14,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391827,4516,12,"production",9,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391832,4521,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391838,4527,12,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391839,4528,12,"production",29,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391845,4534,12,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391852,4541,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391853,4542,12,"production",9,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391854,4543,12,"production",5,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391860,4549,12,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391861,4550,12,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391862,4551,12,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391874,4563,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391901,4590,12,"production",18,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391902,4591,12,"production",24,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391914,4603,12,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391929,4618,12,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391946,4635,12,"production",34,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391953,4642,12,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391954,4643,12,"production",12,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391955,4644,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391957,4646,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391958,4647,12,"production",10,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391959,4648,12,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391960,4649,12,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391961,4650,12,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391962,4651,12,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391963,4652,12,"production",16,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391965,4654,12,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391966,4655,12,"production",10,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391979,4668,12,"production",10,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",391994,4683,12,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392035,4724,12,"production",11,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392036,4725,12,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392037,4726,12,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392039,4728,12,"production",30,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392040,4729,12,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392046,4735,12,"production",25,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392048,4737,12,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392055,4744,12,"production",5,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392058,4747,12,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392061,4750,12,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392070,4759,12,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392086,4775,12,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392101,4790,12,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392113,4802,12,"production",20,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392120,4809,12,"production",34,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392133,4822,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392135,4824,12,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392136,4825,12,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392140,4829,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392162,4851,12,"production",18,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392163,4852,12,"production",21,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392165,4854,12,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392168,4857,12,"production",49,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392171,4860,12,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392174,4863,12,"production",12,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392176,4865,12,"production",13,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392178,4867,12,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392182,4871,12,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392183,4872,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392200,4889,12,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392216,4905,12,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392217,4906,12,"production",16,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392224,4913,12,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392227,4916,12,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392233,4922,12,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392234,4923,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392237,4926,12,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392246,4935,12,"production",9,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392247,4936,12,"production",5,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392248,4937,12,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392266,4955,12,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392282,4971,12,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392283,4972,12,"production",42,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392292,4981,12,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392293,4982,12,"production",5,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392301,4990,12,"production",37,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392302,4991,12,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392307,4996,12,"production",34,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392308,4997,12,"production",11,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392311,5000,12,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392312,5001,12,"production",12,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392317,5006,12,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392318,5007,12,"production",9,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392321,5010,12,"production",8,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392366,5054,12,"production",17,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",392371,5059,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393030,30737,12,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393031,30738,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393036,30743,12,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393455,82588,12,"production",5,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393461,82594,12,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393463,82596,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393465,82598,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393469,82602,12,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393480,82613,12,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393495,82628,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393497,82630,12,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393501,82634,12,"production",71,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393505,82638,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393511,82644,12,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393522,82655,12,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393534,82667,12,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393535,82668,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393542,82675,12,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393550,82683,12,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393553,82686,12,"production",5,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393558,82691,12,"production",363,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393573,82706,12,"production",5,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393585,82718,12,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393604,82737,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393613,82746,12,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393619,82752,12,"production",18,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393622,82755,12,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393629,82762,12,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393638,82771,12,"production",154,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393642,82775,12,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393646,82779,12,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393649,82782,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393661,82794,12,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393665,82798,12,"production",10,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393668,82801,12,"production",13,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393674,82807,12,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393684,82817,12,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393688,82821,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393698,82831,12,"production",95,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393711,82844,12,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393718,82851,12,"production",14,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393734,82867,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393742,82875,12,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393761,82894,12,"production",12,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393765,82898,12,"production",45,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393769,82902,12,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393785,82918,12,"production",343,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393816,82949,12,"production",76,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393828,82961,12,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393832,82965,12,"production",38,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393834,82967,12,"production",9,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393837,82970,12,"production",8,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393842,82975,12,"production",323,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393844,82977,12,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393854,82987,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393863,82996,12,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393877,83010,12,"production",127,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393885,83018,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393896,83029,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393910,83043,12,"production",8,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393911,83044,12,"production",192,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393917,83050,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393930,83063,12,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393948,83081,12,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393956,83089,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393963,83096,12,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393966,83099,12,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393971,83104,12,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393977,83110,12,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393983,83116,12,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393987,83120,12,"production",8,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393998,83131,12,"production",11,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394012,83145,12,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394013,83146,12,"production",29,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394020,83153,12,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394025,83158,12,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394028,83161,12,"production",23,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394033,83166,12,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394039,83172,12,"production",17,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394040,83173,12,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394054,83187,12,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394057,83190,12,"production",14,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394061,83194,12,"production",18,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394067,83200,12,"production",66,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394068,83201,12,"production",12,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394078,83211,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394108,83241,12,"production",11,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394147,83280,12,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394161,83294,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394164,83297,12,"production",5,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394189,83322,12,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394192,83325,12,"production",18,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394196,83329,12,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394198,83331,12,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394203,83336,12,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394217,83350,12,"production",9,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394218,83351,12,"production",197,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394225,83358,12,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394236,83369,12,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394240,83373,12,"production",8,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394242,83375,12,"production",66,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394247,83380,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394254,83387,12,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394262,83395,12,"production",8,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394267,83400,12,"production",12,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394285,83418,12,"production",9,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394287,83420,12,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394289,83422,12,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394293,83426,12,"production",20,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394299,83432,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394314,83447,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394326,83459,12,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394329,83462,12,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394335,83468,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394342,83475,12,"production",9,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394348,83481,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394366,83499,12,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394369,83502,12,"production",5,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394374,83507,12,"production",40,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394385,83518,12,"production",25,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394395,83528,12,"production",9,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394412,83545,12,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394425,83558,12,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394433,83566,12,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394448,83581,12,"production",10,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394449,83582,12,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394456,83589,12,"production",5,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394469,83602,12,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394474,83607,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394492,83625,12,"production",27,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394493,83626,12,"production",56,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394506,83639,12,"production",41,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394508,83641,12,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394522,83655,12,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394539,83672,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394547,83680,12,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394576,83709,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394580,83713,12,"production",10,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394581,83714,12,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394623,83756,12,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394624,83757,12,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394626,83759,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394630,83763,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394645,83778,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394646,83779,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394649,83782,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394651,83784,12,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394655,83788,12,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394656,83789,12,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394661,83794,12,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394688,83821,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394693,83826,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394698,83831,12,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394699,83832,12,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394700,83833,12,"production",22,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394758,83891,12,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394779,83912,12,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394784,83917,12,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394788,83921,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394789,83922,12,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394791,83924,12,"production",9,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394797,83930,12,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394801,83934,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394811,83944,12,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394813,83946,12,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394817,83950,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394818,83951,12,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394832,83965,12,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394834,83967,12,"production",54,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394836,83969,12,"production",8,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394841,83974,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394843,83976,12,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394851,83984,12,"production",59,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394854,83987,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394856,83989,12,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394858,83991,12,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394861,83994,12,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394862,83995,12,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394863,83996,12,"production",8,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394866,83999,12,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394869,84002,12,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394872,84005,12,"production",13,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394874,84007,12,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394875,84008,12,"production",14,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394876,84009,12,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394878,84011,12,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394883,84016,12,"production",9,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394884,84017,12,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394887,84020,12,"production",12,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394888,84021,12,"production",6,3686,TRUE,TRUE,TRUE
